fetched_at,source_router,log_id,time,topics,message,Label
2026-04-13 19:32:26,R-Core-2,*98E,2026-04-13 19:32:11,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } send hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*98F,2026-04-13 19:32:11,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.1%ether3 } send hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*990,2026-04-13 19:32:11,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } neighbor { router-id: 10.255.255.11 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*991,2026-04-13 19:32:12,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*992,2026-04-13 19:32:12,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } neighbor { router-id: 192.168.100.1 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*993,2026-04-13 19:32:12,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.1%ether4 } send hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*994,2026-04-13 19:32:13,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } receive LS update,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*995,2026-04-13 19:32:13,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } send direct ACKs,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*996,2026-04-13 19:32:14,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.1%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*997,2026-04-13 19:32:14,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.1%ether4 } neighbor { router-id: 10.255.255.3 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*998,2026-04-13 19:32:14,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.12%loopback } send hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*999,2026-04-13 19:32:18,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } receive LS update,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*99A,2026-04-13 19:32:18,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } send direct ACKs,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*99B,2026-04-13 19:32:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } send hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*99C,2026-04-13 19:32:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } send hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*99D,2026-04-13 19:32:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.1%ether3 } send hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*99E,2026-04-13 19:32:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } neighbor { router-id: 10.255.255.11 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*99F,2026-04-13 19:32:22,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*9A0,2026-04-13 19:32:22,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } neighbor { router-id: 192.168.100.1 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*9A1,2026-04-13 19:32:22,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.1%ether4 } send hello,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*9A2,2026-04-13 19:32:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } receive LS update,LINK_FAILURE
2026-04-13 19:32:26,R-Core-2,*9A3,2026-04-13 19:32:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } send direct ACKs,LINK_FAILURE
2026-04-13 19:32:31,R-Edge,*49C,2026-04-13 12:32:19,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.11 state: Full } receive LS update,LINK_FAILURE
2026-04-13 19:32:31,R-Edge,*49D,2026-04-13 12:32:19,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.11 state: Full } send direct ACKs,LINK_FAILURE
2026-04-13 19:32:31,R-Edge,*49E,2026-04-13 12:32:22,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:31,R-Edge,*49F,2026-04-13 12:32:22,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:31,R-Edge,*4A0,2026-04-13 12:32:22,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } send hello,LINK_FAILURE
2026-04-13 19:32:31,R-Edge,*4A1,2026-04-13 12:32:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.11 state: Full } receive LS update,LINK_FAILURE
2026-04-13 19:32:31,R-Edge,*4A2,2026-04-13 12:32:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.11 state: Full } send direct ACKs,LINK_FAILURE
2026-04-13 19:32:31,R-Edge,*4A3,2026-04-13 12:32:29,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.11 state: Full } receive LS update,LINK_FAILURE
2026-04-13 19:32:31,R-Edge,*4A4,2026-04-13 12:32:29,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.11 state: Full } send direct ACKs,LINK_FAILURE
2026-04-13 19:32:33,R-Dist-1,*58C,2026-04-13 19:32:18,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.10.1%ether4 } send hello,LINK_FAILURE
2026-04-13 19:32:33,R-Dist-1,*58D,2026-04-13 19:32:20,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } send hello,LINK_FAILURE
2026-04-13 19:32:33,R-Dist-1,*58E,2026-04-13 19:32:20,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:33,R-Dist-1,*58F,2026-04-13 19:32:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.1%loopback } send hello,LINK_FAILURE
2026-04-13 19:32:33,R-Dist-1,*590,2026-04-13 19:32:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.10.1%ether4 } send hello,LINK_FAILURE
2026-04-13 19:32:33,R-Dist-1,*591,2026-04-13 19:32:30,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } send hello,LINK_FAILURE
2026-04-13 19:32:33,R-Dist-1,*592,2026-04-13 19:32:30,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*889,2026-04-13 19:32:18,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.2%ether4 } send hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*88A,2026-04-13 19:32:18,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.1%ether3 } send hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*88B,2026-04-13 19:32:18,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.1%ether3 } neighbor { router-id: 10.255.255.3 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*88C,2026-04-13 19:32:18,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.2%ether4 } neighbor { router-id: 10.255.255.11 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*88D,2026-04-13 19:32:19,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.2%ether2 } neighbor { router-id: 10.255.255.1 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*88E,2026-04-13 19:32:19,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.2%ether2 } send hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*88F,2026-04-13 19:32:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.2%ether5 } neighbor { router-id: 10.255.255.12 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*890,2026-04-13 19:32:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.2%loopback } send hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*891,2026-04-13 19:32:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.2%ether5 } send hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*892,2026-04-13 19:32:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.2%ether4 } send hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*893,2026-04-13 19:32:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.1%ether3 } send hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*894,2026-04-13 19:32:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.1%ether3 } neighbor { router-id: 10.255.255.3 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*895,2026-04-13 19:32:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.2%ether4 } neighbor { router-id: 10.255.255.11 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*896,2026-04-13 19:32:29,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.2%ether2 } neighbor { router-id: 10.255.255.1 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*897,2026-04-13 19:32:29,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.2%ether2 } send hello,LINK_FAILURE
2026-04-13 19:32:34,R-Dist-2,*898,2026-04-13 19:32:31,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.2%ether5 } neighbor { router-id: 10.255.255.12 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:36,R-Dist-3,*5DC,2026-04-13 19:32:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.30.1%ether4 } send hello,LINK_FAILURE
2026-04-13 19:32:36,R-Dist-3,*5DD,2026-04-13 19:32:22,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.2%ether2 } neighbor { router-id: 10.255.255.12 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:36,R-Dist-3,*5DE,2026-04-13 19:32:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.2%ether2 } send hello,LINK_FAILURE
2026-04-13 19:32:36,R-Dist-3,*5DF,2026-04-13 19:32:26,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.3%loopback } send hello,LINK_FAILURE
2026-04-13 19:32:36,R-Dist-3,*5E0,2026-04-13 19:32:27,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.2%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:36,R-Dist-3,*5E1,2026-04-13 19:32:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.2%ether3 } send hello,LINK_FAILURE
2026-04-13 19:32:36,R-Dist-3,*5E2,2026-04-13 19:32:31,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.30.1%ether4 } send hello,LINK_FAILURE
2026-04-13 19:32:36,R-Dist-3,*5E3,2026-04-13 19:32:32,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.2%ether2 } neighbor { router-id: 10.255.255.12 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A4B,2026-04-13 19:32:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 10.255.255.12 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A4C,2026-04-13 19:32:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A4D,2026-04-13 19:32:22,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } send hello,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A4E,2026-04-13 19:32:22,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } send hello,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A4F,2026-04-13 19:32:22,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 192.168.100.1 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A50,2026-04-13 19:32:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 192.168.100.1 state: Full } retransmit LS updates,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A51,2026-04-13 19:32:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } retransmit LS updates,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A52,2026-04-13 19:32:23,"route,ospf,debug",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 192.168.100.1 state: Full } received useless LS Ack for network 10.10.11.1 10.255.255.11 0x80000005 expecting 0x80000005,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A53,2026-04-13 19:32:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 192.168.100.1 state: Full } received 0 LS ACKs ,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A54,2026-04-13 19:32:23,"route,ospf,debug",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } received useless LS Ack for network 10.10.11.1 10.255.255.11 0x80000005 expecting 0x80000005,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A55,2026-04-13 19:32:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } received 0 LS ACKs ,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A56,2026-04-13 19:32:27,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.11%loopback } send hello,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A57,2026-04-13 19:32:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 192.168.100.1 state: Full } retransmit LS updates,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A58,2026-04-13 19:32:28,"route,ospf,debug",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 192.168.100.1 state: Full } received useless LS Ack for network 10.10.11.1 10.255.255.11 0x80000005 expecting 0x80000005,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A59,2026-04-13 19:32:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 192.168.100.1 state: Full } received 0 LS ACKs ,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A5A,2026-04-13 19:32:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.1%ether4 } neighbor { router-id: 10.255.255.2 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A5B,2026-04-13 19:32:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } retransmit LS updates,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A5C,2026-04-13 19:32:28,"route,ospf,debug",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } received useless LS Ack for network 10.10.11.1 10.255.255.11 0x80000005 expecting 0x80000005,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A5D,2026-04-13 19:32:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } received 0 LS ACKs ,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A5E,2026-04-13 19:32:29,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.1%ether4 } send hello,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A5F,2026-04-13 19:32:31,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 10.255.255.12 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A60,2026-04-13 19:32:31,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A61,2026-04-13 19:32:32,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } send hello,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A62,2026-04-13 19:32:32,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } send hello,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A63,2026-04-13 19:32:32,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 192.168.100.1 state: Full } hello,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A64,2026-04-13 19:32:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 192.168.100.1 state: Full } retransmit LS updates,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A65,2026-04-13 19:32:33,"route,ospf,debug",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 192.168.100.1 state: Full } received useless LS Ack for network 10.10.11.1 10.255.255.11 0x80000005 expecting 0x80000005,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A66,2026-04-13 19:32:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 192.168.100.1 state: Full } received 0 LS ACKs ,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A67,2026-04-13 19:32:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } retransmit LS updates,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A68,2026-04-13 19:32:34,"route,ospf,debug",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } received useless LS Ack for network 10.10.11.1 10.255.255.11 0x80000005 expecting 0x80000005,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A69,2026-04-13 19:32:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } received 0 LS ACKs ,LINK_FAILURE
2026-04-13 19:32:40,R-Core-1,*A6A,2026-04-13 19:32:37,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.11%loopback } send hello,LINK_FAILURE
